"","psw_0198","psw_0202","psw_0239","psw_0325","psw_0329","psw_0378","psw_0379_2","psw_0543","psw_0614","psw_0647","psw_0720_2","psw_0756","psw_0825","psw_0839","psw_0947_4","psw_1017","psw_1045","psw_1066","psw_1079","psw_1104","psw_1145","psw_1154_2","psw_1155","psw_1161","psw_1203","psw_1274","psw_1296","psw_1327","psw_1352","psw_1357","psw_1358","psw_1371_2","psw_1391","psw_1396_2","psw_1404","psw_1412","psw_1425","psw_1456","psw_1490","psw_1507","psw_1508","psw_1510","psw_1528","psw_1554","psw_1589","psw_1619","psw_1637","psw_1638","psw_1695","psw_1708","psw_1714","psw_1717","psw_1722","psw_1751","psw_1776","psw_1809","psw_1817","psw_1821","psw_1873","psw_1883","psw_1904","psw_1960_3","psw_2103","psw_2133","psw_523","psw_981"
"BIOCARTA_TCYTOTOXIC_PATHWAY","0.554834911866523","0.468183579907677","-1.42901316454378","-0.72395407775672","-0.0174504934110917","0.733072017396505","-0.399686570593751","-0.700339311406949","-1.7486579319934","0.614251199628314","-1.09781975753012","-2.15306182966374","-1.99325542362694","0.314683909958026","1.73699029127361","0.917104956719591","-0.436531878234621","0.300498782990414","-0.346904609936065","-2.25719788189539","1.75364900421192","1.50558110224752","0.00349910682237566","-0.304535224282668","-1.37861073655472","1.5244689769508","-0.0121966885069489","0.477002789455913","-1.30808409676734","1.91194191959097","-0.223481318552151","0.564982951275887","-0.693313642237829","-0.00303071824358202","0.296792951439518","-0.537191814880113","-0.474531877419558","0.69574830145794","-1.71040638982834","-0.530354005394894","0.455349739446881","0.821095100567517","1.05693142650797","-0.382665703140273","-0.317261463956894","-0.166290978140552","-0.49128043464387","0.292387824102756","-0.683231319529078","1.39927067854316","1.12053799795723","1.24535773400727","0.500803948382663","0.840806390765163","0.0704335217815063","-0.018320677736001","-0.363980449622877","-1.67903128513828","-0.511192927608878","0.433387759476248","-0.0215556569365102","0.118125548125765","1.76962661287473","1.28662018977824","-0.78162255779374","0.112021671997054"
"BIOCARTA_TALL1_PATHWAY","0.131240138274476","0.0728008406735916","-0.354466503856468","-0.851625345439236","-0.540116385964678","0.424113044872046","-0.364566434513728","-0.409142996832647","-0.818972514571467","0.933256735453726","-0.350144669303106","-1.19983061708247","-0.428158869012595","-0.36746154405353","1.15788786847089","0.81403260434211","0.080034933763722","-0.0065026442423657","-0.313194964657316","-0.828561316320936","2.12831599201445","0.93574353661396","-0.564789665772278","-2.19922084602482","-0.933594033183123","1.30374326453364","0.158764586558438","-0.2787199043709","-0.510213812751126","1.44209931518693","0.0484896642395782","-0.0661219752525277","-0.266430606812143","0.542651787093023","-0.355636609785137","-0.592855290090702","-0.276504158251353","0.444640115296017","-4.85980220293668","-0.368698502133074","0.21822399324542","1.01287541792641","0.197174826661632","-0.0145031589487613","-0.345675368626966","-0.0680762295002911","-0.273558682804364","-0.154294565161843","0.090997200283506","2.07743876206503","0.0256316007395562","1.18575546812891","0.361369425597937","-0.197197777563168","0.242982787756076","0.549240697708368","-0.0987197889403547","-1.33574032106959","0.35362870948804","0.546195137913239","-0.572246637809245","1.20464610112878","1.73254630976105","1.35239047426489","-0.501704316393928","-0.101862080022515"
"BIOCARTA_TH1TH2_PATHWAY","-0.161615019199772","1.50451056696043","-1.14615497649106","-0.591633085277605","-0.224900417051059","0.571977711823606","-0.332274422598322","-0.0987507896655676","-2.57529522465216","0.366889478506157","-1.14155935470081","-2.71487076716579","-2.1611785626712","0.695544818690386","1.22643270640334","-0.015709234716727","-0.621990300618432","0.459462158464876","-0.22003237093074","-2.18205297257654","1.66305265986756","1.45302272589027","-1.14979543366116","0.897861723524392","-0.432056048773027","1.46327862360139","0.228616560265074","0.647295077014074","-0.392340918930368","1.50269266530238","-0.0533649768609168","0.642778873374836","-1.56152072861719","-0.049200711547077","-0.0829557529856209","-0.572570829212871","-0.234806170702338","0.244985835621986","-1.19192522676277","-0.356666720768829","0.160358622078352","0.834634234254512","0.988883385613464","-0.211900719602175","-0.0494838767485596","0.216924263830981","-0.345737189327168","0.578556223277628","-0.422288275142894","2.09004240955123","0.463051333695969","1.23249371816799","-0.715393220378032","0.477585742324147","-0.288818475622312","-0.0957062215753665","-0.852566424688672","-1.07992990650356","-0.473599735041025","0.877871141722804","0.494786830142693","-0.100761258949339","0.955823842760672","1.35342289560898","-0.213323339174863","0.821892831551745"
"BIOCARTA_CTLA4_PATHWAY","0.362621246400941","0.842189347900285","-1.60624534975809","-1.28595382917177","-0.61812321492213","0.768306481363286","-0.461977273291201","-0.720346710930446","-1.44238341234792","0.949532113732837","-0.276740321232736","-1.63679375672171","-1.88153556064011","0.0874478940072781","1.50796823095211","0.765283140985552","-0.797530228794515","0.308893357626856","-0.564178514788651","-1.64021209072255","1.96584518171344","1.34740350253912","-0.437286451932056","0.78185537251436","-1.63669750759887","1.89455135595556","0.0361207650369163","0.499458686163852","-1.31523180639582","1.78570669610999","-0.0601187515877305","0.548960042104161","-0.327754344790676","-0.0957939749846165","-0.0754180504189671","-0.853115717286319","-0.0345294696453967","0.471502503027707","-1.48679168970439","-0.661745243737378","0.319329921983621","1.08918557831901","1.46010100076007","-0.572969729349695","-0.745367884542089","-0.39175521387592","-0.538609727785128","0.0394387451782586","-0.608995457130568","2.34223807411119","0.658294409505004","1.54417039372729","0.287309524352351","0.538588909157444","-0.335281645024633","-0.322965960732471","-0.66893665357573","-1.24402470387135","-0.814383663920369","0.197881766595984","0.094477778335658","0.139266334587569","1.37400806569678","1.13119050172407","-0.480450729776066","0.501117718819531"
"SA_CASPASE_CASCADE","-0.335133829840852","0.0712569208408038","-0.235358793258908","-1.81928064863548","-1.60452373961846","0.573512515304338","0.715883645564138","-0.896233737451553","-1.29369806861516","0.710386161009339","-0.41067232432608","-1.30423481260434","-0.478246284946599","-0.878051358371943","0.953512646839178","-0.223852867729728","-0.181116897801616","0.355441815570231","-0.219150233609083","-1.60460555838375","1.83640554008899","0.854893905070271","-1.06081044510048","-2.06614008627331","-0.598252931937532","1.94009791821701","0.764248729787826","0.10903198105381","-0.520551439120851","0.971614594634512","0.281652040987468","0.545772902529301","-0.887889789419037","-0.189641613061482","-0.77038296343069","0.381047300745343","0.678895604226327","0.946652009029351","-2.39405733364275","0.0613927592967768","1.01707807314632","1.92485513712753","0.879937888081925","-0.306887952015187","0.00316115161614639","-0.779820526429864","-0.364150808070773","0.999487451600903","-0.502667784498521","1.06162484396069","0.638549267252929","1.80940767043751","-0.364979881122811","0.415297523032049","0.136350827913023","0.0850812545866347","-0.459803372345729","-1.59945240650447","0.524842356426867","1.06088109719542","0.536257019541151","-0.947122921105456","0.991574456297259","1.38083167711141","-1.60842699466824","0.688281717817927"
"SA_FAS_SIGNALING","0.195477139695581","0.114113270896302","-0.804232096505675","-2.14929442193152","-1.39071598428178","0.594261894936284","-0.379273285122609","-0.183031629366256","-1.89440327572993","0.840753984694077","0.47552453842157","0.468192269615334","-0.816642323652093","-0.805779007515299","0.601820012961915","0.207814772896937","0.192571855136155","0.31342982486076","-0.266937235704819","-1.54510661771675","1.18775882048646","0.696161478177471","-1.97451417033056","0.0633363765752539","-0.797458315028706","1.49359571683931","-0.30631733167776","-0.396526971273115","-0.539162649470276","1.20562015541461","-0.259977078850914","-0.510212350266941","-0.633982788035733","-0.0432007315036279","-1.7084776017513","0.119490980518206","0.309042740265357","0.721487408626585","-2.61414036093658","0.25572868850724","0.530675766944595","1.69321283656091","1.95284906860897","0.478127998180685","-0.0687495463759283","-0.0930135450162264","-0.314133731261211","1.25744629435231","-0.494320786134112","2.2845908595686","0.325313145742913","1.37582017012135","-0.206856758316671","-0.28576008925461","0.659229073954307","0.408217245007454","-0.32742584242138","-2.31504902435823","-0.416332775950069","0.492650693427065","0.328674181380476","-0.287089980964268","1.43122579049291","0.981720092852708","0.279625095132183","0.292558064852086"
"PID_TCR_PATHWAY","0.343749895911691","1.15969738901317","-0.7272171875183","-1.215690587612","-0.0353110085031973","0.80249584502128","-0.22851262820666","-0.873621457410181","-1.68212463774711","0.349251285671554","-0.796458765298819","-1.41905199203328","-1.44792398490432","0.311727057650044","1.25624520088031","1.09505358482956","-0.504830715859643","0.386065881796142","-0.386854407831349","-1.45398401652551","2.17008497111092","1.37587106070028","-0.513014875006337","-1.0808681532881","-1.4319224940498","1.9888892191433","0.324190609099142","0.205618554896156","-1.16494641840173","2.0646873412324","-0.131528215327718","0.11190173453083","-0.999470973214068","-0.195907195763456","-0.399170848534319","-0.479671434171896","-0.158469289149441","0.389415768130011","-2.76015921195262","-0.04906960078521","0.374908770629472","1.12856339252336","0.714017043854962","-0.381690957061053","-0.287477328837355","0.585678645846058","-0.19757285957589","-0.0865238295720381","-0.561790342938713","1.71724004102566","0.699315756761108","1.17542133198551","0.245730956983257","0.786656406913628","0.0138959772996991","-0.153150482247679","-0.334671712181118","-1.82326339965661","-0.768738193196808","-0.0231375577548071","-0.371341153784141","0.700292546885861","1.67884322191055","1.17241375355588","-0.61141062297485","0.408625293084298"
"PID_IL12_2PATHWAY","-0.229500436434395","0.692049509687694","-1.25527137928741","-0.86316858239953","-0.016903531388605","0.774225539572026","-0.124666839293737","-0.436209711953304","-1.71548810524235","0.605573123856394","-0.664603499080185","-1.73998912536892","-1.789572012665","0.312602518217891","1.63715518089392","0.451192076177706","-0.835087320397379","0.438270797753712","0.0242782899303822","-1.92092158044551","2.04276877284083","1.54912759804334","-0.137118124392426","-0.580425904110301","-0.794729143291435","1.83942740598797","-0.143123644977327","0.840638383707383","-1.27412056093219","1.58210630697274","-0.31181934966236","0.571130722832384","-0.847234432359724","-0.117216968801793","0.355311567615718","-0.542570956419378","-0.122248861856787","-0.0388910069597535","-3.50849872799952","-0.332769858289977","0.364194742471735","0.96711511782671","0.826419066432431","-0.445373654416098","-0.183440209570174","0.159203377414024","-0.582201182026233","0.798158018367172","-0.590688976713073","1.79631510872248","0.720415986855408","0.872578973204529","-0.110174229150392","0.357768681798075","0.089509825629333","-0.197873848227265","-0.420604200168395","-1.31117297738381","-0.37714311305876","0.63208026437511","0.0630906895575909","0.448697528619889","1.29054150869581","1.22058215348821","-0.140808530651109","0.379101747826012"
"PID_CD8_TCR_PATHWAY","0.204632349616974","1.10630860724089","-0.875324572647487","-1.26566447928242","-0.165524736328701","0.770457010724332","-0.00206404305901232","-0.919155644416963","-1.72059346520596","0.504157876685161","-0.731927245369493","-1.23466268851523","-1.35626331549971","0.175306027991589","1.38812812134326","0.888471886380428","-0.566217647406511","0.19883166159602","-0.414094455182741","-1.24656826209594","2.15963776883586","1.62363831056659","-0.278014904301489","-0.503616438305642","-1.62750817066077","2.10762202958721","0.120182867343675","0.431669129021886","-1.36883533332263","1.97051092230808","-0.293954869157823","0.204012845028591","-0.599882725105421","-0.299585421477357","-0.268065033183832","-0.494651022804059","-0.124863903347884","0.178307627062069","-2.6794779506887","-0.292564725056767","0.333970781358375","1.15383888065811","1.00490120012619","-0.403877333866924","-0.567713205781695","0.227516693412329","-0.477309477844005","0.293728331305799","-0.646335493377349","1.80028059808853","0.873247434790371","1.14576285576447","0.585551747246186","0.777174104088073","-0.162605689904134","-0.285000868248585","-0.496226127205812","-1.64148198525357","-0.792577666610121","-0.0794517823137502","-0.422379894859541","0.327833417569267","1.73402872836908","1.22604500485226","-0.644928572024669","0.433214330751052"
"PID_TCR_JNK_PATHWAY","0.0834070838190548","1.20982694622284","-0.589395990380418","-1.34105456155264","-0.840373272496505","0.396463236582554","-0.0618813725572211","-0.016920464077361","-1.0785793382014","1.05410024749719","-0.521238738842413","-0.123270885692514","-1.07645974085758","-0.165779740615855","0.491083481365781","0.995238400555148","-0.562880318606977","0.567150893132009","-0.377816869976418","-1.38499676407222","2.2127582739943","1.19443256598586","-0.738608040493267","0.0575503775626421","-2.36817379122329","2.16165955052972","0.0129568159317434","-0.105064378619342","-0.983573494316831","2.0248075568718","-0.658993368762296","-0.374069300329997","-0.735865142848396","0.135287367333048","-1.22778117173004","-0.354563261607259","0.185799959130335","-0.194485340719849","-3.01372192331672","-0.531279209804876","0.0267888733625899","1.04342183279669","1.34326856898538","-0.143570323483556","-0.651069873786018","0.604286057246155","-1.08192625792422","0.00418146431102996","-0.580818299607237","2.1136015565291","0.252421532735418","0.990528548669386","0.574589520273426","0.697752775340693","0.414195302809187","-0.592172278430526","-0.641179828281308","-0.14189993542205","-0.885374665936777","-0.00252677507695909","-0.281571656963633","0.959092582367296","1.7591500860617","0.936673484941978","-0.31056756128641","0.237028994956316"
"PID_CD8_TCR_DOWNSTREAM_PATHWAY","-0.230944394949269","1.23024126445263","-1.46538192010756","-0.99609118801854","-0.529458091163836","0.860350798568632","-0.0511549782770976","-0.876449239378516","-1.0371042149562","0.498162916836521","-1.00172133202851","-1.80655381630675","-1.53311031343902","-0.209178237328159","1.44149780156639","0.438789403752497","-0.944454940647391","0.471006294549373","-0.0273949003498984","-1.68188741454878","2.02345593469781","1.80141905230189","-0.143805046838178","0.15123499730554","-1.65126885180708","2.0857388266042","0.111098865862494","1.04073230443059","-1.26012135148933","1.68338460406751","-0.581329659662677","0.811981698486599","-0.480247789065755","-0.787870192575943","-0.564661139405416","-0.277094928002301","0.0607465742281718","-0.12234735614129","-0.982352180843179","-0.922191178044636","0.242370985665486","1.02438243430835","1.33525964248907","-0.322979860115719","-0.526956931237456","0.113323335244128","-1.0748836914416","0.801272315115355","-0.389938136730533","2.07017736452917","0.319522631382598","1.16747017830718","0.193511346293819","0.624480496334812","-0.307758238479297","-0.381892914157864","-0.771854191001887","-1.51580369175363","-0.879008949962251","0.595889037192615","0.480739631641768","0.184448725383456","1.33264723210884","1.43741751488612","-0.607700199648802","0.310197251310763"
"PID_IL12_STAT4_PATHWAY","-0.118335395176711","1.23511132668019","-0.73206517390211","-1.33903996945906","-0.391917564152255","0.816186328665971","-0.104476705416491","-0.608196861595248","-1.52830249974882","0.67405479197003","-0.821867319404766","-2.27270527434604","-1.77880367455977","0.0126649178633718","1.38172591220209","0.694030986965694","-0.699490741591639","0.388020069553513","-0.447665570992148","-1.66451129343234","1.59276052165879","1.46104016957187","-0.614894278795817","1.49466553778606","-1.17520430661423","1.68292891836931","0.306824782430513","0.925960796413466","-1.34867083459576","1.75903191361468","-0.476484795596561","0.750413034658194","-0.745547077088789","-0.143816865085342","-0.198144376485159","-0.556273352463704","-0.247956686122049","-0.0887208170327617","-2.4179260481552","-0.732686357859544","0.326882344130926","1.19100229149872","1.27354665563721","-0.267444996748994","-0.394845251979579","-0.119548351388692","-0.544846192882286","0.418780246233433","-0.348246860201341","1.83828013716846","0.689584596545323","1.12117764826462","-0.445916719202144","0.709081282906063","0.0358862467537842","-0.220788020822526","-0.497682854223668","-1.56144762338368","-0.695755446224573","0.570946727864451","0.25785145484031","0.319821812513691","1.0987199074303","1.20151104749075","-0.405937678153073","0.527671427201069"
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL","-0.180961791489649","1.04591311969936","-1.37903125172387","-0.518546711484274","-0.157930771081634","0.631171793707784","-0.616008383993256","-0.702523411668615","-1.81536566326331","0.688696365170436","-1.3660408316225","-2.24381348942085","-2.06793291637927","0.750737082192408","1.77672164042388","0.41917653467513","-0.723811880938851","0.0118635094409551","-0.474913698821611","-2.38278032126975","1.64495910453685","1.4548580333649","-0.0267128348491569","0.145804490577661","-0.980945916292363","1.65409079674185","-0.0603630220681833","0.871615778667896","-1.34963247241172","1.74794025732211","-0.196346404337507","0.376224828598702","-1.28437580578331","-0.0913367004318132","0.748450783026629","-0.677719220061632","-0.494291892636526","0.552644430232535","-0.179242504018393","-0.355634864917116","0.357643408996458","1.03014080845221","1.30089704420079","-0.361886952548992","0.269107694239764","0.656856975642997","-0.157011446827934","0.0261506807758924","-0.506543145579642","1.60635711352019","0.791819466367833","0.915921374266846","0.132102071902557","1.01462324429913","-0.0788881308014444","-0.0656134671128535","-0.949349958317813","-1.8789971489406","-0.44475619066588","0.111179960808697","-0.327218111104728","-0.275408087162902","1.4470078958617","1.00553960022672","-0.425910747362416","0.611630259449486"
"REACTOME_TCR_SIGNALING","0.253487293626964","1.02234527806894","-0.996801440148665","-1.0165656174616","-0.22258896136645","0.619528454532418","-0.199091693275057","-0.415774298018043","-1.83555988134308","0.514528551162762","-0.41506528243981","-1.71867713547209","-1.52865872771905","-0.518324033236485","1.32195555183379","1.02566001647186","-0.297249168394741","0.394426590611631","-0.277839426283048","-1.5477325282126","1.68648717928657","1.41025324851831","-0.36822506947835","-1.4238620529101","-1.20211183656858","1.82620065320656","0.240688448289353","0.465973912725444","-1.17588153726531","1.76838356949884","0.260525796678773","0.0172116485518818","-0.607455550378636","-0.261730548490014","-0.409554468109308","-0.579408867483182","0.199544763096324","0.215162861275061","-3.37648651703116","0.0373988008063299","0.384069270286952","1.54802616624329","1.10119577173003","-0.15366090878671","-0.130549728999168","0.281825998339418","-0.0932329788236904","0.0223149398575552","-0.110437342046904","1.57101576266455","0.717634990611089","1.04815229464166","-0.427816916319119","0.810923896523175","-0.0205315993885425","0.106535403532799","-0.37142672661528","-1.76469821497374","-0.877099089062167","0.389649592220953","-0.0416349839052234","0.800278444547208","1.38449979088419","0.906837929578113","-0.650690703864424","0.683700963967562"
"REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE","0.346531220093279","0.452741038952012","-1.34531935088256","-0.300116100557504","-0.0196889099428597","0.529057563536442","-0.0362389263221656","-0.630148508241045","-1.64525424208942","0.696131608390129","-0.505117438150472","-2.64274480907722","-1.55899708365854","-0.539439703307661","1.55840137273075","0.934145395140951","-0.10781094295586","0.309971247054458","-0.0267416001055383","-2.3577648543138","1.49672516926038","1.41104569041141","-0.00392404557777919","-0.0543617774818042","-0.505078136233136","1.5158902653939","0.0569396829013579","1.00776163636874","-1.93106856433413","1.56904172509948","0.161933569625809","0.0838261952016467","-0.794177739621534","-0.25621528969807","0.541475869955461","-1.42769623232572","-0.313356958240838","0.398087569336504","-1.9838374911523","-0.277966673352299","0.322544655046891","0.847824268417565","1.24968873797296","-0.322559376025003","0.182077825538243","-0.46452099127734","-0.19559852263173","0.626677096845245","-0.572026109990587","1.30450800669068","0.966394108163451","1.12992502035452","0.382047901308078","0.530942136221763","0.0991505196235285","-0.0142980278059697","-0.722597194304665","-2.33071107821469","-0.73226310487802","0.393080622561213","0.036526689979621","0.660694703129063","1.52364344997469","0.683998485899694","-0.306020155935607","0.914228891505967"
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES","0.185990784657911","0.680958836255318","-1.3579241822654","-0.440643271386105","0.0399206554030912","0.533528280442218","-0.250838088363884","-0.581226837124757","-2.02904507789148","0.537351590563985","-0.546386000224308","-2.36941855567935","-1.70957289575049","-0.195403774120253","1.5646992434126","1.10602034654057","-0.385529269191384","0.46600718682244","-0.0655637336560736","-2.21155899256052","1.69633909414366","1.4456535482184","-0.0116343078332379","-0.629915039202396","-0.873967923679004","1.71341809470172","-0.0258125791230029","0.800973259400466","-1.54661908299525","1.80229703775391","0.0831648413912702","-0.119185984686273","-0.759736306922579","-0.206340035823664","0.0591512651140051","-1.14410616379905","-0.293355450244635","0.265904727883025","-2.08226516526192","-0.239002828054605","0.392875258666754","1.01897431064387","1.08365659348313","-0.258043661686347","0.236764254151073","-0.0881230157661536","-0.329486255908752","0.456919845388854","-0.507550297001064","1.40657296155732","0.974065217733323","1.03394580281624","0.415461982116243","0.698434650382585","0.0693709484661588","-0.0738004971421667","-0.449594838353138","-2.07396257489802","-0.844086484710561","0.41025910744199","-0.00759394834344019","0.922423803455749","1.54157952656905","0.746765788245792","-0.455854785845522","0.773699061672069"
"REACTOME_PD1_SIGNALING","0.171600500052584","0.786528291361867","-1.46657285208183","-0.421446656850522","-0.0668586623714603","0.588384691219487","-0.0836047327796523","-0.768472411453636","-1.6376287012174","0.846012941036057","-0.0439852683021365","-2.54321854032402","-1.75082796808273","-0.47689026257723","1.63290243373815","0.666747927099349","-0.209389863832913","0.216875156885692","0.0347915142527372","-2.12552320423955","1.52102079230235","1.53492711916653","0.124098029126017","-0.206402443332336","-0.426796541288987","1.80918938324183","-0.00534128991293","1.03842297617264","-1.65699838389465","1.46113577038235","0.186955015307494","0.314138642790401","-0.552667031076253","-0.268220095091397","0.359912280646064","-1.18034177170108","-0.306390936170328","0.300837613413181","-1.94557467345342","-0.330902568345581","0.170838309895346","0.98843760114139","1.20016011232827","-0.429764878875407","0.135397438220446","-0.333879285369201","-0.203188636795067","0.535390034159321","-0.589731516827151","1.62082505485342","0.762459650593639","1.2632260642074","-0.141778686125791","0.700973229403074","-0.218637988573371","-0.096840419612701","-0.835820634591765","-2.41805859884365","-0.766835067047548","0.551257630322432","0.0533403497119672","0.465959695109184","1.20841603820294","0.880168265799081","-0.575001607910822","0.95226162680985"
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION","0.497816961203206","-1.54329236352045","0.581338139144984","0.827408074991224","-0.225018194534579","0.250270552379833","0.61741888345361","0.0769272626721966","0.0544759699488893","-0.800750364442711","-0.377419402932673","0.507344283997356","0.927809061411991","-2.3211676375789","-0.000768918795646573","0.0911031361767993","0.900235124864146","0.537010039481003","-0.247851241309886","1.10163893078092","-0.860645542147863","-0.478183020788398","0.390327405729966","1.82801606912965","0.737148469744893","-3.67713388649726","1.03944258124792","-0.406480029633802","0.568608038621653","-2.6113966568214","-0.419114866129178","-0.263952471566595","0.371897577143573","-0.545630818571934","0.714482875263569","1.42109094970921","1.10922538306544","0.536403642096479","0.203238724632912","0.53895285380244","0.82854234540575","-0.725046692992859","-0.483438283586511","0.49424805715175","0.378459578192288","-0.458703488432048","0.936655553891503","-0.307408702002869","2.24175818283588","-1.14661946635057","0.926840113505539","-0.00907514048533632","-0.191866321880001","0.477159567288149","-0.829359888840119","0.827034589776699","0.00143942224678464","0.500445213497564","-0.147548762136615","-0.0931516068278659","-0.554588365386888","-1.67785017281032","-1.06253294655142","0.0872735635187473","-1.6743272637051","0.0108353392552975"
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY","0.239858175269839","0.957307374168099","-1.2161635284444","-1.13475649126039","-0.332588950225991","0.644140561391357","-0.391381262385437","-0.485687617238323","-1.56660209650179","0.821225243064368","-0.196115999577077","-1.83319466115054","-0.983773066950815","-0.0586480043431373","1.38067538347818","0.71499426878557","-0.436849488876137","0.291657644232245","-0.285292343723001","-1.34055594069704","1.64330364771284","1.41534086670767","-0.483851398834734","-2.20960483973412","-0.795754008134374","1.99797003459957","0.35042309583478","0.484428576454836","-0.978188919781979","1.46116927510939","0.525501834313942","0.531964063898809","-0.431899062410479","-0.243960428701397","-0.0700649361272043","-0.753349976801545","0.00473851223612753","0.377096229112444","-3.54587075768513","0.366013842340767","0.122274976576701","1.3432513139779","0.811323672529096","-0.345281586261871","-0.343933756371997","0.148910750627606","-0.175653640096412","0.14741411862804","0.00723996124229619","1.71683519511329","0.587952793748937","1.2383906023496","-0.791641399031165","0.908063027173094","-0.221232370576898","0.134439947549061","-0.604638088935232","-1.75684928764747","-0.500626462749008","0.34843752695231","-0.110266410160953","0.711556717711243","0.982321781226743","1.10362716211986","-0.440898952400571","0.545327557580039"
"REACTOME_PACKAGING_OF_TELOMERE_ENDS","-2.4418091932566","0.260085828650822","-0.0326966669179446","-1.49481142192515","-0.170001330507838","-0.521398847396078","0.494188936726573","0.422035975279315","-0.579683782567659","0.749178932297031","-0.333113521495261","1.32251696949902","-0.711918718739679","0.177715019386203","0.322945720899075","-0.441317980895339","-0.387399348726423","-0.852689942266734","-1.41626130184174","1.14726883976797","-0.019515664391852","-0.545785116545839","-0.147376754133811","-1.17602398241737","0.131943026000729","1.2313725752075","0.781681393883402","0.278566156864572","0.555717262455713","-1.16321000146313","-0.323868557750779","0.6855720064717","1.77878879834075","0.328062829158437","-0.809580959789752","0.925617056925604","-0.254537704271867","-0.235182072273473","-1.52953750480313","-0.62089370594364","0.431285936294961","0.374368239153904","1.31425368902416","-0.187630048889856","-0.0795727258303026","-0.989611836051051","-0.708990186139434","0.643231117685593","0.353030566727707","1.14050693667768","-0.140820283519555","1.32619965606332","4.14776019876077","-0.972826671529793","-1.34807657847601","-0.632883316872743","1.2058082937282","0.971746238521072","0.553504411784025","0.806878497761524","0.122819528725504","-0.710786173999816","-0.760901757286257","-0.926033232042504","-1.24308214885485","-0.0748215989095907"
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP","-0.165039719264171","0.515218076834748","-0.479152237989416","-0.334854537181158","-0.00716537592566243","0.761430433615205","-0.147859253296373","-0.170143954381382","-2.18976894626004","0.870409018717097","-1.67538339680993","-1.52407861398436","-0.449270063846432","0.462810699190798","0.22350754393119","0.441561211957818","0.0208320943493818","0.390447491207024","0.0547000304280457","-0.708299812758912","0.620341053886765","0.973565701768843","-0.993157999173406","-4.17884393617182","-1.01381637956268","1.61127908177068","0.811113729687762","0.418903741665656","-0.191792014675649","1.12785903317186","-0.566856502885059","0.388216434667183","-1.20669788352381","0.458341765378327","-0.0852807926249693","-1.1254517692651","-0.50584454837804","0.167569426831627","-2.89107194181947","-0.00802871230606528","0.252001955261566","0.568325858124344","0.755096891279278","-0.247715697558902","0.231888167684774","0.739179825267251","-0.176849695856484","0.0325604094436291","-0.173373349801046","1.97406701675955","0.547144406497659","1.09516436030057","-0.440375499269574","1.07199506869349","0.804849302975886","-0.138851835777198","1.25958684981345","-0.561432299140151","-0.565721828326242","0.155424140585851","-0.285206520743406","0.891849528063408","0.759733474346259","0.183696160455784","0.988435664887158","0.578279469057001"
"RHEIN_ALL_GLUCOCORTICOID_THERAPY_UP","0.160328955126304","0.698975916548598","-0.852824243027431","-0.503435686819226","-0.804410167327761","1.00646949572982","-0.687805222569949","-0.634431677467456","-3.22064212868414","0.583801202550978","-1.21463327232979","-1.97619930411222","-1.93858060291155","0.55744676319364","0.400123866971569","0.702759291430632","-0.172540284697023","0.932929947508888","0.368076982960474","-1.32130970887207","1.55403666404278","0.491213683686486","-0.158414358930522","-1.20525600062929","-0.894371992700167","1.67021802273749","0.565588140147046","0.711129043276874","-0.219459665028335","1.11511277088758","-0.353369503684849","0.506959078773949","-1.78032307792899","-0.2752738759541","-0.752406659596953","-0.246782729622807","-0.152646269058698","0.494424916652825","-2.62142036377479","0.939006899774435","1.05028488352334","0.797037558280079","1.38857608475857","-0.247534764017308","-0.174152751877207","0.839835774112296","0.227868305468724","0.0489537030348208","0.0824494721683787","2.15931632273768","0.267251336813861","0.393644534959208","-0.927579439607015","0.272050334828355","0.0676811262444225","0.147114288459056","0.0661386087291392","-0.778722390602208","-0.427861371805688","-0.00286083611488852","-0.645213749658826","0.694421067898095","1.42000908760533","0.615111918084424","0.396712661011103","0.797403388693999"
